website_session_id,user_id,billing_version,billing_pageview_id,billing_exposure_at,device_type,is_repeat_session,utm_source,utm_campaign,purchased,order_count,revenue
32024,26643,control,68290,"2012-10-09 01:20:20",desktop,1,NULL,NULL,0,0,0.00
32025,29269,control,68296,"2012-10-09 01:32:37",desktop,0,gsearch,nonbrand,0,0,0.00
32034,29276,treatment,68319,"2012-10-09 03:03:46",desktop,0,gsearch,nonbrand,1,1,49.99
32041,29282,treatment,68334,"2012-10-09 05:40:36",mobile,0,gsearch,nonbrand,0,0,0.00
32053,22036,treatment,68369,"2012-10-09 07:29:47",desktop,1,gsearch,brand,0,0,0.00
32065,29302,control,68394,"2012-10-09 08:28:18",desktop,0,gsearch,nonbrand,0,0,0.00
32104,26800,control,68471,"2012-10-09 11:03:43",desktop,1,NULL,NULL,0,0,0.00
32126,29353,treatment,68527,"2012-10-09 12:26:55",desktop,0,gsearch,nonbrand,0,0,0.00
32128,29355,control,68532,"2012-10-09 12:28:32",desktop,0,gsearch,nonbrand,0,0,0.00
32135,29361,control,68548,"2012-10-09 12:48:39",desktop,0,gsearch,nonbrand,1,1,49.99
32146,29370,treatment,68572,"2012-10-09 13:29:26",desktop,0,gsearch,nonbrand,1,1,49.99
32150,19738,treatment,68598,"2012-10-09 13:46:36",mobile,1,NULL,NULL,1,1,49.99
32161,29383,treatment,68614,"2012-10-09 13:53:52",mobile,0,gsearch,nonbrand,0,0,0.00
32163,29385,treatment,68626,"2012-10-09 14:02:28",desktop,0,gsearch,nonbrand,1,1,49.99
32180,23586,control,68657,"2012-10-09 14:49:28",desktop,1,gsearch,brand,1,1,49.99
32193,29410,treatment,68688,"2012-10-09 15:21:25",desktop,0,gsearch,nonbrand,0,0,0.00
32208,29421,control,68726,"2012-10-09 16:15:05",desktop,0,gsearch,nonbrand,1,1,49.99
32229,29440,control,68772,"2012-10-09 17:05:13",mobile,0,gsearch,nonbrand,0,0,0.00
32244,29454,control,68809,"2012-10-09 18:06:04",desktop,0,gsearch,nonbrand,0,0,0.00
32270,29475,treatment,68871,"2012-10-09 20:02:15",desktop,0,gsearch,nonbrand,0,0,0.00
32278,28721,control,68891,"2012-10-09 20:29:14",desktop,1,gsearch,brand,1,1,49.99
32316,19709,treatment,68961,"2012-10-10 01:26:35",desktop,1,NULL,NULL,1,1,49.99
32329,29526,treatment,68993,"2012-10-10 03:52:14",desktop,0,bsearch,nonbrand,0,0,0.00
32332,29528,control,69004,"2012-10-10 04:11:11",desktop,0,gsearch,nonbrand,1,1,49.99
32376,29569,treatment,69111,"2012-10-10 09:53:13",desktop,0,bsearch,nonbrand,0,0,0.00
32381,18843,control,69122,"2012-10-10 09:57:25",mobile,1,gsearch,brand,1,1,49.99
32383,29575,treatment,69138,"2012-10-10 10:05:25",desktop,0,bsearch,nonbrand,0,0,0.00
32388,19064,control,69144,"2012-10-10 10:14:13",desktop,1,NULL,NULL,0,0,0.00
32400,27224,treatment,69170,"2012-10-10 10:58:57",desktop,1,gsearch,brand,1,1,49.99
32404,29592,treatment,69186,"2012-10-10 11:09:47",desktop,0,bsearch,nonbrand,1,1,49.99
32422,21925,treatment,69228,"2012-10-10 11:56:37",desktop,1,NULL,NULL,1,1,49.99
32440,29624,control,69253,"2012-10-10 12:25:21",desktop,0,gsearch,nonbrand,1,1,49.99
32442,29626,control,69264,"2012-10-10 12:47:46",desktop,0,bsearch,nonbrand,0,0,0.00
32471,29653,control,69323,"2012-10-10 14:34:00",desktop,0,gsearch,nonbrand,0,0,0.00
32472,17017,treatment,69338,"2012-10-10 14:42:52",mobile,1,NULL,NULL,0,0,0.00
32473,17389,treatment,69341,"2012-10-10 14:43:48",desktop,1,NULL,NULL,1,1,49.99
32493,29669,control,69367,"2012-10-10 15:22:21",mobile,0,gsearch,nonbrand,0,0,0.00
32500,29675,treatment,69390,"2012-10-10 15:50:22",desktop,0,bsearch,nonbrand,1,1,49.99
32514,29687,treatment,69415,"2012-10-10 16:19:42",desktop,0,gsearch,nonbrand,0,0,0.00
32533,18471,treatment,69464,"2012-10-10 17:37:49",desktop,1,gsearch,brand,0,0,0.00
32539,29705,control,69474,"2012-10-10 17:44:03",desktop,0,gsearch,nonbrand,1,1,49.99
32558,29720,treatment,69509,"2012-10-10 18:59:31",desktop,0,bsearch,nonbrand,0,0,0.00
32576,29735,control,69553,"2012-10-10 20:33:20",desktop,0,gsearch,nonbrand,0,0,0.00
32586,29743,control,69575,"2012-10-10 21:46:12",mobile,0,gsearch,nonbrand,1,1,49.99
32600,29755,treatment,69605,"2012-10-10 23:09:14",desktop,0,bsearch,nonbrand,0,0,0.00
32607,29761,control,69627,"2012-10-11 00:08:00",desktop,0,gsearch,nonbrand,1,1,49.99
32610,29764,treatment,69635,"2012-10-11 00:44:53",desktop,0,bsearch,nonbrand,1,1,49.99
32612,29766,control,69649,"2012-10-11 01:03:21",desktop,0,gsearch,nonbrand,1,1,49.99
32623,29774,control,69676,"2012-10-11 02:21:57",desktop,0,gsearch,nonbrand,0,0,0.00
32629,29780,treatment,69695,"2012-10-11 05:29:51",desktop,0,gsearch,nonbrand,0,0,0.00
32631,24572,control,69696,"2012-10-11 05:31:08",desktop,1,bsearch,brand,1,1,49.99
32641,29790,control,69720,"2012-10-11 06:40:21",desktop,0,gsearch,nonbrand,1,1,49.99
32650,17927,control,69742,"2012-10-11 07:44:19",desktop,1,gsearch,brand,1,1,49.99
32659,29803,treatment,69766,"2012-10-11 08:44:28",mobile,0,gsearch,brand,0,0,0.00
32715,29854,treatment,69884,"2012-10-11 11:46:01",desktop,0,gsearch,nonbrand,0,0,0.00
32717,29856,treatment,69891,"2012-10-11 11:52:09",desktop,0,bsearch,nonbrand,1,1,49.99
32738,29874,treatment,69920,"2012-10-11 12:36:52",desktop,0,gsearch,nonbrand,1,1,49.99
32742,29877,control,69939,"2012-10-11 13:02:49",desktop,0,gsearch,nonbrand,1,1,49.99
32754,29888,treatment,69955,"2012-10-11 13:30:20",desktop,0,gsearch,nonbrand,1,1,49.99
32758,29892,treatment,69969,"2012-10-11 13:56:36",desktop,0,bsearch,nonbrand,1,1,49.99
32763,28307,control,69985,"2012-10-11 14:20:30",desktop,1,NULL,NULL,1,1,49.99
32771,29903,control,70011,"2012-10-11 15:06:18",desktop,0,bsearch,nonbrand,1,1,49.99
32780,29911,control,70026,"2012-10-11 15:16:40",mobile,0,NULL,NULL,0,0,0.00
32836,29962,control,70133,"2012-10-11 18:50:37",desktop,0,bsearch,nonbrand,1,1,49.99
32851,25271,treatment,70167,"2012-10-11 20:19:10",desktop,1,NULL,NULL,1,1,49.99
32858,29979,treatment,70187,"2012-10-11 21:09:43",desktop,0,gsearch,nonbrand,0,0,0.00
32868,29989,treatment,70210,"2012-10-11 21:59:33",mobile,0,gsearch,nonbrand,1,1,49.99
32885,30003,treatment,70253,"2012-10-11 23:45:24",desktop,0,bsearch,nonbrand,1,1,49.99
32892,17720,treatment,70269,"2012-10-12 01:14:48",desktop,1,gsearch,brand,1,1,49.99
32899,30015,control,70285,"2012-10-12 02:26:52",desktop,0,gsearch,nonbrand,1,1,49.99
32910,21572,control,70314,"2012-10-12 05:52:59",mobile,1,NULL,NULL,0,0,0.00
32915,30026,treatment,70326,"2012-10-12 07:20:22",mobile,0,gsearch,nonbrand,1,1,49.99
32924,30033,treatment,70349,"2012-10-12 08:12:31",desktop,0,gsearch,nonbrand,1,1,49.99
32961,30065,treatment,70422,"2012-10-12 10:42:30",desktop,0,gsearch,nonbrand,0,0,0.00
32971,17876,treatment,70437,"2012-10-12 11:06:52",mobile,1,NULL,NULL,1,1,49.99
32974,30077,treatment,70453,"2012-10-12 11:19:29",desktop,0,gsearch,nonbrand,1,1,49.99
32985,30088,control,70468,"2012-10-12 11:46:03",desktop,0,gsearch,nonbrand,0,0,0.00
33000,30102,treatment,70495,"2012-10-12 12:25:19",desktop,0,bsearch,nonbrand,1,1,49.99
33001,30103,treatment,70503,"2012-10-12 12:33:17",desktop,0,gsearch,nonbrand,0,0,0.00
33006,30108,control,70523,"2012-10-12 13:02:30",desktop,0,gsearch,nonbrand,0,0,0.00
33010,30112,treatment,70531,"2012-10-12 13:09:38",desktop,0,bsearch,nonbrand,0,0,0.00
33020,30119,treatment,70555,"2012-10-12 13:27:04",desktop,0,gsearch,nonbrand,1,1,49.99
33051,30147,control,70613,"2012-10-12 14:46:03",desktop,0,bsearch,nonbrand,0,0,0.00
33067,30162,treatment,70657,"2012-10-12 15:51:47",desktop,0,gsearch,nonbrand,1,1,49.99
33073,30167,treatment,70668,"2012-10-12 16:16:38",mobile,0,gsearch,nonbrand,0,0,0.00
33078,30172,treatment,70680,"2012-10-12 16:30:09",desktop,0,gsearch,nonbrand,1,1,49.99
33096,30189,control,70711,"2012-10-12 17:35:21",desktop,0,bsearch,nonbrand,1,1,49.99
33102,30193,treatment,70721,"2012-10-12 17:51:25",desktop,0,bsearch,nonbrand,1,1,49.99
33106,30197,control,70746,"2012-10-12 18:37:21",desktop,0,gsearch,nonbrand,1,1,49.99
33108,25319,treatment,70748,"2012-10-12 18:39:26",mobile,1,gsearch,brand,1,1,49.99
33118,30207,treatment,70769,"2012-10-12 19:19:24",desktop,0,gsearch,nonbrand,1,1,49.99
33133,30222,treatment,70798,"2012-10-12 21:56:50",desktop,0,gsearch,nonbrand,1,1,49.99
33144,30229,control,70818,"2012-10-13 00:08:16",desktop,0,gsearch,brand,0,0,0.00
33150,30235,treatment,70838,"2012-10-13 01:01:49",desktop,0,gsearch,nonbrand,0,0,0.00
33157,30241,treatment,70856,"2012-10-13 03:46:59",desktop,0,bsearch,nonbrand,0,0,0.00
33175,24475,control,70902,"2012-10-13 09:18:41",desktop,1,NULL,NULL,1,1,49.99
33185,30266,control,70935,"2012-10-13 11:19:37",desktop,0,NULL,NULL,0,0,0.00
33187,30268,control,70943,"2012-10-13 11:35:49",desktop,0,gsearch,nonbrand,1,1,49.99
33189,30270,treatment,70950,"2012-10-13 12:13:06",desktop,0,gsearch,nonbrand,1,1,49.99
33190,30271,treatment,70960,"2012-10-13 12:50:25",desktop,0,gsearch,nonbrand,1,1,49.99
33224,30300,treatment,71026,"2012-10-13 17:53:39",mobile,0,gsearch,nonbrand,1,1,49.99
33239,30313,control,71061,"2012-10-13 20:33:23",desktop,0,gsearch,nonbrand,0,0,0.00
33240,30314,treatment,71063,"2012-10-13 20:35:08",desktop,0,bsearch,nonbrand,0,0,0.00
33243,30316,control,71070,"2012-10-13 21:03:22",desktop,0,gsearch,nonbrand,0,0,0.00
33315,30380,treatment,71203,"2012-10-14 11:22:49",mobile,0,bsearch,nonbrand,0,0,0.00
33324,30388,control,71229,"2012-10-14 12:45:24",desktop,0,bsearch,nonbrand,1,1,49.99
33330,30394,treatment,71242,"2012-10-14 13:21:44",mobile,0,gsearch,nonbrand,1,1,49.99
33332,30396,control,71253,"2012-10-14 13:50:17",desktop,0,gsearch,nonbrand,0,0,0.00
33340,30403,control,71276,"2012-10-14 14:45:49",desktop,0,gsearch,nonbrand,0,0,0.00
33345,30408,treatment,71284,"2012-10-14 14:59:53",desktop,0,gsearch,nonbrand,0,0,0.00
33358,30421,treatment,71310,"2012-10-14 16:22:03",desktop,0,bsearch,nonbrand,1,1,49.99
33394,30451,control,71374,"2012-10-14 20:51:53",desktop,0,bsearch,nonbrand,1,1,49.99
33395,30452,treatment,71386,"2012-10-14 21:09:17",desktop,0,gsearch,nonbrand,0,0,0.00
33405,30461,control,71411,"2012-10-14 21:50:20",desktop,0,bsearch,nonbrand,1,1,49.99
33404,25287,control,71414,"2012-10-14 21:52:46",desktop,1,NULL,NULL,0,0,0.00
33414,30468,treatment,71433,"2012-10-14 23:09:46",desktop,0,gsearch,nonbrand,1,1,49.99
33438,30490,control,71480,"2012-10-15 01:38:25",desktop,0,NULL,NULL,0,0,0.00
33443,30495,treatment,71498,"2012-10-15 02:44:53",desktop,0,gsearch,nonbrand,1,1,49.99
33460,30508,control,71534,"2012-10-15 05:29:46",desktop,0,gsearch,nonbrand,1,1,49.99
33495,30540,treatment,71610,"2012-10-15 09:15:55",desktop,0,gsearch,nonbrand,1,1,49.99
33494,30539,control,71612,"2012-10-15 09:17:02",desktop,0,gsearch,nonbrand,1,1,49.99
33527,30570,control,71684,"2012-10-15 10:56:13",mobile,0,gsearch,nonbrand,0,0,0.00
33538,30581,treatment,71706,"2012-10-15 11:39:15",mobile,0,gsearch,nonbrand,0,0,0.00
33545,30587,treatment,71722,"2012-10-15 11:58:24",desktop,0,gsearch,nonbrand,1,1,49.99
33548,30590,control,71735,"2012-10-15 12:08:42",desktop,0,gsearch,nonbrand,1,1,49.99
33560,30601,treatment,71765,"2012-10-15 12:37:29",desktop,0,NULL,NULL,1,1,49.99
33591,30630,control,71839,"2012-10-15 14:21:59",desktop,0,gsearch,nonbrand,1,1,49.99
33595,30633,treatment,71846,"2012-10-15 14:31:39",mobile,0,gsearch,nonbrand,0,0,0.00
33599,30081,treatment,71857,"2012-10-15 14:45:56",desktop,1,gsearch,brand,1,1,49.99
33603,29031,treatment,71871,"2012-10-15 14:58:03",desktop,1,NULL,NULL,1,1,49.99
33618,30652,control,71903,"2012-10-15 15:29:16",desktop,0,gsearch,nonbrand,1,1,49.99
33621,30654,control,71915,"2012-10-15 15:39:06",desktop,0,gsearch,nonbrand,0,0,0.00
33633,30665,control,71944,"2012-10-15 16:03:58",desktop,0,NULL,NULL,1,1,49.99
33678,30707,treatment,72026,"2012-10-15 18:17:59",desktop,0,gsearch,nonbrand,0,0,0.00
33690,20868,treatment,72049,"2012-10-15 18:59:09",mobile,1,NULL,NULL,0,0,0.00
33694,30722,control,72060,"2012-10-15 19:10:38",desktop,0,bsearch,nonbrand,0,0,0.00
33705,30732,control,72084,"2012-10-15 19:42:15",desktop,0,gsearch,nonbrand,0,0,0.00
33722,27706,treatment,72124,"2012-10-15 21:27:38",desktop,1,gsearch,brand,1,1,49.99
33750,30768,treatment,72183,"2012-10-16 00:22:11",desktop,0,gsearch,nonbrand,1,1,49.99
33762,30779,control,72210,"2012-10-16 01:43:04",desktop,0,bsearch,nonbrand,1,1,49.99
33767,30783,control,72225,"2012-10-16 02:23:04",mobile,0,bsearch,nonbrand,1,1,49.99
33784,30799,control,72267,"2012-10-16 05:22:24",desktop,0,gsearch,nonbrand,0,0,0.00
33787,29602,treatment,72278,"2012-10-16 05:45:36",desktop,1,NULL,NULL,1,1,49.99
33802,30816,treatment,72319,"2012-10-16 08:37:58",desktop,0,bsearch,nonbrand,1,1,49.99
33820,30832,control,72349,"2012-10-16 10:08:36",desktop,0,gsearch,nonbrand,1,1,49.99
33828,30837,treatment,72373,"2012-10-16 10:52:49",desktop,0,bsearch,nonbrand,1,1,49.99
33839,30848,control,72405,"2012-10-16 11:28:12",desktop,0,gsearch,nonbrand,0,0,0.00
33842,30850,control,72411,"2012-10-16 11:31:20",desktop,0,gsearch,brand,1,1,49.99
33851,30858,control,72440,"2012-10-16 11:45:37",desktop,0,gsearch,nonbrand,1,1,49.99
33860,30865,control,72457,"2012-10-16 11:58:18",desktop,0,gsearch,nonbrand,1,1,49.99
33884,30887,treatment,72499,"2012-10-16 12:49:07",desktop,0,gsearch,nonbrand,1,1,49.99
33903,30904,treatment,72550,"2012-10-16 13:59:47",mobile,0,gsearch,nonbrand,1,1,49.99
33959,30954,treatment,72664,"2012-10-16 16:49:20",desktop,0,gsearch,nonbrand,1,1,49.99
33962,30957,control,72671,"2012-10-16 16:54:41",desktop,0,bsearch,nonbrand,1,1,49.99
33969,30962,treatment,72685,"2012-10-16 17:07:58",desktop,0,gsearch,nonbrand,0,0,0.00
33978,30969,treatment,72706,"2012-10-16 17:36:41",desktop,0,NULL,NULL,0,0,0.00
34003,30992,control,72756,"2012-10-16 19:18:23",desktop,0,gsearch,nonbrand,0,0,0.00
34026,31014,treatment,72805,"2012-10-16 21:46:13",desktop,0,gsearch,nonbrand,0,0,0.00
34031,31019,treatment,72813,"2012-10-16 21:53:23",desktop,0,gsearch,nonbrand,1,1,49.99
34042,20780,control,72844,"2012-10-16 23:52:17",mobile,1,NULL,NULL,1,1,49.99
34058,31042,control,72876,"2012-10-17 02:22:46",desktop,0,bsearch,nonbrand,0,0,0.00
34059,31043,control,72879,"2012-10-17 02:26:03",desktop,0,gsearch,nonbrand,1,1,49.99
34071,31054,treatment,72913,"2012-10-17 04:33:12",desktop,0,gsearch,nonbrand,1,1,49.99
34086,31067,treatment,72950,"2012-10-17 07:19:00",desktop,0,gsearch,nonbrand,1,1,49.99
34110,31091,control,73005,"2012-10-17 09:30:18",desktop,0,gsearch,nonbrand,1,1,49.99
34120,31101,treatment,73029,"2012-10-17 09:59:43",desktop,0,gsearch,nonbrand,1,1,49.99
34125,31106,control,73045,"2012-10-17 10:21:59",desktop,0,gsearch,nonbrand,0,0,0.00
34150,31128,control,73094,"2012-10-17 11:47:12",desktop,0,gsearch,nonbrand,0,0,0.00
34167,31144,control,73131,"2012-10-17 12:41:50",desktop,0,bsearch,nonbrand,1,1,49.99
34166,31143,control,73144,"2012-10-17 12:49:53",desktop,0,gsearch,nonbrand,0,0,0.00
34179,31155,control,73177,"2012-10-17 13:12:06",mobile,0,gsearch,nonbrand,0,0,0.00
34183,31158,control,73183,"2012-10-17 13:17:57",desktop,0,bsearch,nonbrand,1,1,49.99
34193,31168,control,73209,"2012-10-17 13:49:23",desktop,0,bsearch,nonbrand,1,1,49.99
34197,20603,treatment,73223,"2012-10-17 14:01:49",desktop,1,NULL,NULL,0,0,0.00
34214,31183,control,73258,"2012-10-17 14:53:53",desktop,0,gsearch,nonbrand,0,0,0.00
34232,31199,treatment,73293,"2012-10-17 15:17:25",desktop,0,gsearch,nonbrand,0,0,0.00
34249,27738,control,73329,"2012-10-17 16:07:06",mobile,1,NULL,NULL,1,1,49.99
34271,31234,treatment,73372,"2012-10-17 17:02:30",desktop,0,gsearch,nonbrand,1,1,49.99
34273,16239,treatment,73377,"2012-10-17 17:07:07",desktop,1,gsearch,brand,0,0,0.00
34287,31246,treatment,73405,"2012-10-17 17:52:11",desktop,0,gsearch,nonbrand,0,0,0.00
34302,31260,treatment,73447,"2012-10-17 18:56:28",desktop,0,gsearch,nonbrand,1,1,49.99
34317,31274,treatment,73477,"2012-10-17 19:38:53",desktop,0,gsearch,nonbrand,1,1,49.99
34322,31279,control,73498,"2012-10-17 19:53:33",desktop,0,bsearch,nonbrand,1,1,49.99
34324,31281,control,73499,"2012-10-17 19:53:51",desktop,0,bsearch,nonbrand,1,1,49.99
34321,31278,control,73500,"2012-10-17 19:54:29",desktop,0,gsearch,nonbrand,0,0,0.00
34338,19569,treatment,73528,"2012-10-17 20:31:11",desktop,1,NULL,NULL,0,0,0.00
34341,31294,treatment,73537,"2012-10-17 20:59:44",desktop,0,bsearch,nonbrand,1,1,49.99
34348,31300,treatment,73565,"2012-10-17 21:32:35",desktop,0,bsearch,nonbrand,1,1,49.99
34356,27217,control,73586,"2012-10-17 22:03:06",desktop,1,NULL,NULL,0,0,0.00
34380,31327,control,73633,"2012-10-18 00:14:10",desktop,0,gsearch,nonbrand,0,0,0.00
34396,31341,treatment,73670,"2012-10-18 02:01:27",desktop,0,gsearch,nonbrand,0,0,0.00
34404,31349,control,73684,"2012-10-18 02:29:00",mobile,0,gsearch,nonbrand,1,1,49.99
34408,31353,treatment,73695,"2012-10-18 02:49:56",desktop,0,gsearch,nonbrand,0,0,0.00
34424,31368,control,73730,"2012-10-18 06:27:44",desktop,0,bsearch,nonbrand,0,0,0.00
34425,23939,treatment,73735,"2012-10-18 06:34:34",mobile,1,gsearch,brand,1,1,49.99
34431,31373,treatment,73762,"2012-10-18 07:17:43",desktop,0,bsearch,nonbrand,1,1,49.99
34439,31380,treatment,73773,"2012-10-18 07:42:06",desktop,0,gsearch,nonbrand,1,1,49.99
34446,19657,treatment,73791,"2012-10-18 08:11:04",desktop,1,NULL,NULL,0,0,0.00
34463,31403,control,73835,"2012-10-18 09:12:24",desktop,0,gsearch,nonbrand,1,1,49.99
34464,31404,treatment,73836,"2012-10-18 09:12:47",desktop,0,gsearch,nonbrand,1,1,49.99
34479,18339,treatment,73867,"2012-10-18 10:07:30",mobile,1,NULL,NULL,1,1,49.99
34483,31421,control,73876,"2012-10-18 10:18:14",desktop,0,gsearch,nonbrand,1,1,49.99
34500,31438,treatment,73910,"2012-10-18 11:03:07",desktop,0,gsearch,nonbrand,1,1,49.99
34508,31446,treatment,73933,"2012-10-18 11:28:01",desktop,0,bsearch,nonbrand,0,0,0.00
34521,31459,treatment,73959,"2012-10-18 12:06:19",desktop,0,bsearch,nonbrand,1,1,49.99
34522,31460,control,73961,"2012-10-18 12:07:36",desktop,0,gsearch,nonbrand,0,0,0.00
34527,31464,control,73976,"2012-10-18 12:16:12",desktop,0,gsearch,nonbrand,0,0,0.00
34536,31473,treatment,73999,"2012-10-18 12:37:08",desktop,0,gsearch,nonbrand,0,0,0.00
34566,31502,treatment,74060,"2012-10-18 13:30:46",desktop,0,gsearch,nonbrand,1,1,49.99
34568,31504,treatment,74073,"2012-10-18 13:34:04",desktop,0,bsearch,nonbrand,0,0,0.00
34567,31503,treatment,74076,"2012-10-18 13:35:00",desktop,0,gsearch,nonbrand,1,1,49.99
34574,14289,control,74082,"2012-10-18 13:37:49",desktop,1,gsearch,brand,1,1,49.99
34593,31527,control,74116,"2012-10-18 14:28:34",desktop,0,NULL,NULL,0,0,0.00
34605,31539,treatment,74136,"2012-10-18 14:57:36",desktop,0,gsearch,nonbrand,1,1,49.99
34612,31546,control,74153,"2012-10-18 15:23:20",desktop,0,bsearch,nonbrand,0,0,0.00
34657,31589,control,74227,"2012-10-18 17:03:32",mobile,0,gsearch,nonbrand,0,0,0.00
34662,31594,control,74247,"2012-10-18 17:19:56",desktop,0,gsearch,nonbrand,0,0,0.00
34663,31595,control,74248,"2012-10-18 17:21:48",desktop,0,bsearch,nonbrand,1,1,49.99
34680,25930,treatment,74285,"2012-10-18 18:37:50",mobile,1,NULL,NULL,0,0,0.00
34692,31623,control,74306,"2012-10-18 19:24:43",desktop,0,gsearch,nonbrand,0,0,0.00
34707,31636,treatment,74347,"2012-10-18 20:34:20",desktop,0,gsearch,nonbrand,1,1,49.99
34710,31639,control,74350,"2012-10-18 20:37:09",desktop,0,gsearch,nonbrand,1,1,49.99
34715,31644,control,74367,"2012-10-18 21:04:47",desktop,0,gsearch,nonbrand,1,1,49.99
34718,31647,control,74380,"2012-10-18 21:22:00",desktop,0,gsearch,nonbrand,1,1,49.99
34724,31653,control,74391,"2012-10-18 21:42:33",desktop,0,gsearch,nonbrand,1,1,49.99
34727,31656,control,74415,"2012-10-18 22:02:10",mobile,0,gsearch,brand,0,0,0.00
34751,31680,treatment,74461,"2012-10-18 23:39:51",desktop,0,gsearch,nonbrand,1,1,49.99
34754,31683,treatment,74467,"2012-10-18 23:52:59",desktop,0,gsearch,nonbrand,1,1,49.99
34772,31700,control,74505,"2012-10-19 01:52:05",desktop,0,gsearch,nonbrand,0,0,0.00
34784,25574,control,74533,"2012-10-19 03:55:05",desktop,1,NULL,NULL,0,0,0.00
34814,31737,control,74587,"2012-10-19 08:17:17",mobile,0,gsearch,nonbrand,0,0,0.00
34817,31740,control,74600,"2012-10-19 08:44:50",desktop,0,gsearch,nonbrand,1,1,49.99
34819,31742,treatment,74605,"2012-10-19 08:50:54",desktop,0,bsearch,nonbrand,1,1,49.99
34833,31755,control,74639,"2012-10-19 09:38:19",mobile,0,gsearch,nonbrand,0,0,0.00
34848,31769,control,74668,"2012-10-19 10:34:58",mobile,0,gsearch,nonbrand,1,1,49.99
34862,31782,control,74711,"2012-10-19 11:21:21",desktop,0,bsearch,nonbrand,0,0,0.00
34868,31785,treatment,74725,"2012-10-19 11:34:14",desktop,0,gsearch,nonbrand,1,1,49.99
34876,31793,treatment,74738,"2012-10-19 12:01:18",desktop,0,gsearch,nonbrand,1,1,49.99
34889,31805,treatment,74765,"2012-10-19 12:43:15",desktop,0,gsearch,nonbrand,1,1,49.99
34897,31813,control,74783,"2012-10-19 13:01:22",desktop,0,gsearch,brand,0,0,0.00
34905,31820,control,74793,"2012-10-19 13:17:58",desktop,0,gsearch,nonbrand,0,0,0.00
34906,31821,treatment,74802,"2012-10-19 13:30:10",desktop,0,bsearch,nonbrand,1,1,49.99
34928,31842,treatment,74848,"2012-10-19 14:23:37",desktop,0,NULL,NULL,1,1,49.99
34932,31846,treatment,74869,"2012-10-19 14:34:53",desktop,0,gsearch,nonbrand,1,1,49.99
34936,31849,control,74871,"2012-10-19 14:37:23",desktop,0,gsearch,nonbrand,0,0,0.00
34937,31850,control,74878,"2012-10-19 14:46:05",desktop,0,bsearch,nonbrand,1,1,49.99
34944,23084,treatment,74902,"2012-10-19 15:14:22",desktop,1,NULL,NULL,1,1,49.99
34953,31864,treatment,74922,"2012-10-19 15:31:02",desktop,0,gsearch,nonbrand,0,0,0.00
34961,31872,control,74938,"2012-10-19 15:52:52",desktop,0,gsearch,nonbrand,1,1,49.99
34972,31882,control,74956,"2012-10-19 16:15:28",desktop,0,gsearch,nonbrand,0,0,0.00
34976,31886,treatment,74973,"2012-10-19 16:28:24",desktop,0,gsearch,nonbrand,1,1,49.99
34998,31907,treatment,75025,"2012-10-19 17:06:14",desktop,0,gsearch,nonbrand,1,1,49.99
35000,31908,treatment,75029,"2012-10-19 17:09:24",desktop,0,gsearch,nonbrand,1,1,49.99
35015,31922,treatment,75061,"2012-10-19 18:24:38",desktop,0,gsearch,nonbrand,1,1,49.99
35020,31927,control,75078,"2012-10-19 18:49:04",desktop,0,NULL,NULL,0,0,0.00
35056,31962,control,75140,"2012-10-19 22:06:07",desktop,0,NULL,NULL,0,0,0.00
35063,31968,treatment,75155,"2012-10-19 22:44:47",desktop,0,gsearch,nonbrand,0,0,0.00
35100,32003,treatment,75226,"2012-10-20 06:57:47",desktop,0,bsearch,nonbrand,0,0,0.00
35106,32009,control,75245,"2012-10-20 09:14:54",desktop,0,bsearch,nonbrand,1,1,49.99
35112,32014,treatment,75257,"2012-10-20 09:58:48",desktop,0,gsearch,nonbrand,1,1,49.99
35115,32017,control,75268,"2012-10-20 10:16:50",desktop,0,gsearch,nonbrand,0,0,0.00
35143,32042,control,75328,"2012-10-20 14:24:56",desktop,0,bsearch,nonbrand,1,1,49.99
35180,32076,treatment,75401,"2012-10-20 18:01:35",mobile,0,gsearch,nonbrand,1,1,49.99
35184,32080,control,75413,"2012-10-20 19:25:38",desktop,0,bsearch,nonbrand,0,0,0.00
35210,32104,control,75467,"2012-10-20 22:57:57",desktop,0,bsearch,brand,0,0,0.00
35228,22110,treatment,75506,"2012-10-21 01:56:02",desktop,1,gsearch,brand,1,1,49.99
35247,32138,treatment,75542,"2012-10-21 07:47:27",desktop,0,gsearch,nonbrand,0,0,0.00
35257,32148,treatment,75567,"2012-10-21 09:38:14",desktop,0,gsearch,nonbrand,0,0,0.00
35261,30469,control,75582,"2012-10-21 10:33:45",mobile,1,NULL,NULL,0,0,0.00
35274,29394,control,75610,"2012-10-21 12:15:27",mobile,1,NULL,NULL,0,0,0.00
35285,32174,control,75637,"2012-10-21 13:39:02",desktop,0,bsearch,nonbrand,1,1,49.99
35295,32182,treatment,75657,"2012-10-21 15:23:18",desktop,0,gsearch,nonbrand,1,1,49.99
35308,32192,control,75690,"2012-10-21 17:42:35",desktop,0,gsearch,nonbrand,1,1,49.99
35309,32193,control,75700,"2012-10-21 18:08:39",desktop,0,bsearch,nonbrand,0,0,0.00
35311,32195,treatment,75706,"2012-10-21 18:15:58",desktop,0,gsearch,nonbrand,1,1,49.99
35317,32201,treatment,75733,"2012-10-21 19:23:07",desktop,0,gsearch,nonbrand,1,1,49.99
